name,sample_ID,start_position,end_position,length,label,logits,softmax_probs
AE017226,AE017226.1,0,3999,4000,0,"[3.4895544052124023, -3.8500497341156006]","[0.9993510842323303, 0.00064888596534729]"
AE017226,AE017226.1,100,4099,4000,0,"[3.484577178955078, -3.844871997833252]","[0.999344527721405, 0.0006555048748850822]"
AE017226,AE017226.1,200,4199,4000,0,"[3.486781358718872, -3.8472847938537598]","[0.9993475079536438, 0.0006524871569126844]"
AE017226,AE017226.1,300,4299,4000,0,"[3.48950457572937, -3.849860429763794]","[0.9993509650230408, 0.0006490412633866072]"
AE017226,AE017226.1,400,4399,4000,0,"[3.492987632751465, -3.852794647216797]","[0.999355137348175, 0.0006448922213166952]"
AE017226,AE017226.1,500,4499,4000,0,"[3.4976911544799805, -3.857553005218506]","[0.9993612170219421, 0.0006388229667209089]"
AE017226,AE017226.1,600,4599,4000,0,"[3.498511552810669, -3.8580117225646973]","[0.999362051486969, 0.0006380067788995802]"
AE017226,AE017226.1,700,4699,4000,0,"[3.5029263496398926, -3.86262845993042]","[0.9993677735328674, 0.0006322743138298392]"
AE017226,AE017226.1,800,4799,4000,0,"[3.509220838546753, -3.868901252746582]","[0.9993756413459778, 0.0006243828102014959]"
AE017226,AE017226.1,900,4899,4000,0,"[3.505775213241577, -3.8654019832611084]","[0.9993712306022644, 0.000628731562756002]"
AE017226,AE017226.1,1000,4999,4000,0,"[3.506840229034424, -3.866208553314209]","[0.9993724226951599, 0.0006275566993281245]"
AE017226,AE017226.1,1100,5099,4000,0,"[3.5088276863098145, -3.8678712844848633]","[0.9993748068809509, 0.0006252716411836445]"
AE017226,AE017226.1,1200,5199,4000,0,"[3.4975650310516357, -3.855768918991089]","[0.9993599057197571, 0.0006400435813702643]"
AE017226,AE017226.1,1300,5299,4000,0,"[3.504328727722168, -3.8622608184814453]","[0.9993683695793152, 0.0006316207582131028]"
AE017226,AE017226.1,1400,5399,4000,0,"[3.4993224143981934, -3.8581321239471436]","[0.9993626475334167, 0.0006374135846272111]"
AE017226,AE017226.1,1500,5499,4000,0,"[3.5007576942443848, -3.8596489429473877]","[0.99936443567276, 0.0006355354562401772]"
AE017226,AE017226.1,1600,5599,4000,0,"[3.495753526687622, -3.855006456375122]","[0.9993583559989929, 0.0006416921969503164]"
AE017226,AE017226.1,1700,5699,4000,0,"[3.508219003677368, -3.8672680854797363]","[0.9993739724159241, 0.0006260292138904333]"
AE017226,AE017226.1,1800,5799,4000,0,"[3.4994096755981445, -3.859064817428589]","[0.9993632435798645, 0.000636763870716095]"
AE017226,AE017226.1,1900,5899,4000,0,"[3.511133909225464, -3.870738983154297]","[0.999377965927124, 0.0006220467039383948]"
AE017226,AE017226.1,2000,5999,4000,0,"[3.502150297164917, -3.861581325531006]","[0.9993665814399719, 0.0006334275240078568]"
AE017226,AE017226.1,2100,6099,4000,0,"[3.516676664352417, -3.8765945434570312]","[0.9993849992752075, 0.000615001015830785]"
AE017226,AE017226.1,2200,6199,4000,0,"[3.5093722343444824, -3.8695836067199707]","[0.999376118183136, 0.0006238628993742168]"
AE017226,AE017226.1,2300,6299,4000,0,"[3.4935405254364014, -3.853679656982422]","[0.9993560910224915, 0.000643966079223901]"
