name,sample_ID,start_position,end_position,length,label,logits,softmax_probs
NC_004307,NC_004307.2,0,3999,4000,0,"[3.496135711669922, -3.857295036315918]","[0.9993600249290466, 0.0006399817066267133]"
NC_004307,NC_004307.2,100,4099,4000,0,"[3.497279644012451, -3.8583908081054688]","[0.9993614554405212, 0.0006385509041137993]"
NC_004307,NC_004307.2,200,4199,4000,0,"[3.4341893196105957, -3.7946438789367676]","[0.9992751479148865, 0.0007248409674502909]"
NC_004307,NC_004307.2,300,4299,4000,0,"[3.45831561088562, -3.819666624069214]","[0.9993098974227905, 0.000690101005602628]"
NC_004307,NC_004307.2,400,4399,4000,0,"[3.36281681060791, -3.7243528366088867]","[0.9991649389266968, 0.0008350615971721709]"
NC_004307,NC_004307.2,500,4499,4000,0,"[3.423252582550049, -3.784817695617676]","[0.9992600083351135, 0.0007400368922390044]"
NC_004307,NC_004307.2,600,4599,4000,0,"[2.062002658843994, -2.272177219390869]","[0.9870570302009583, 0.012942907400429249]"
NC_004307,NC_004307.2,700,4699,4000,0,"[2.927255153656006, -3.254512071609497]","[0.9979375600814819, 0.0020625090692192316]"
NC_004307,NC_004307.2,800,4799,4000,0,"[3.319950580596924, -3.680657386779785]","[0.9990894794464111, 0.0009104979108087718]"
NC_004307,NC_004307.2,900,4899,4000,0,"[3.344977855682373, -3.704343318939209]","[0.9991328120231628, 0.0008672452531754971]"
NC_004307,NC_004307.2,1000,4999,4000,0,"[3.4147493839263916, -3.774747848510742]","[0.9992461204528809, 0.0007538996869698167]"
NC_004307,NC_004307.2,1100,5099,4000,0,"[3.4263179302215576, -3.7858073711395264]","[0.9992629885673523, 0.0007370442617684603]"
NC_004307,NC_004307.2,1200,5199,4000,0,"[3.405681610107422, -3.7646822929382324]","[0.9992315769195557, 0.0007684518932364881]"
NC_004307,NC_004307.2,1300,5299,4000,0,"[3.4504919052124023, -3.811725616455078]","[0.9992989301681519, 0.000701058772392571]"
NC_004307,NC_004307.2,1400,5399,4000,0,"[3.4139790534973145, -3.7727859020233154]","[0.9992440938949585, 0.0007559608784504235]"
NC_004307,NC_004307.2,1500,5499,4000,0,"[3.4467520713806152, -3.807753086090088]","[0.9992934465408325, 0.0007064825622364879]"
NC_004307,NC_004307.2,1600,5599,4000,0,"[3.443596124649048, -3.804781913757324]","[0.9992891550064087, 0.0007108217105269432]"
NC_004307,NC_004307.2,1700,5699,4000,0,"[3.4321675300598145, -3.7923641204833984]","[0.9992720484733582, 0.0007279633427970111]"
NC_004307,NC_004307.2,1800,5799,4000,0,"[3.459904909133911, -3.8213586807250977]","[0.999312162399292, 0.0006878419662825763]"
NC_004307,NC_004307.2,1900,5899,4000,0,"[3.3968071937561035, -3.7544655799865723]","[0.9992166757583618, 0.0007832517148926854]"
NC_004307,NC_004307.2,2000,5999,4000,0,"[1.5425819158554077, -1.6564158201217651]","[0.9607965350151062, 0.0392034575343132]"
NC_004307,NC_004307.2,2100,6099,4000,1,"[-2.288022518157959, 2.5630059242248535]","[0.007759647443890572, 0.992240309715271]"
NC_004307,NC_004307.2,2200,6199,4000,0,"[3.2610011100769043, -3.607110023498535]","[0.9989606142044067, 0.0010393591364845634]"
NC_004307,NC_004307.2,2300,6299,4000,0,"[3.184762954711914, -3.529601812362671]","[0.9987881779670715, 0.0012118859449401498]"
NC_004307,NC_004307.2,2400,6399,4000,0,"[3.2968409061431885, -3.654165744781494]","[0.9990431666374207, 0.0009567540837451816]"
NC_004307,NC_004307.2,2500,6499,4000,0,"[3.384580135345459, -3.7455477714538574]","[0.9992000460624695, 0.000799976522102952]"
NC_004307,NC_004307.2,2600,6599,4000,0,"[3.3785526752471924, -3.741180896759033]","[0.9991917014122009, 0.0008083281572908163]"
NC_004307,NC_004307.2,2700,6699,4000,0,"[3.4472391605377197, -3.8106026649475098]","[0.9992958307266235, 0.0007041307399049401]"
NC_004307,NC_004307.2,2800,6799,4000,0,"[3.399458885192871, -3.7625672817230225]","[0.9992251396179199, 0.000774880638346076]"
NC_004307,NC_004307.2,2900,6899,4000,0,"[3.3572938442230225, -3.718597888946533]","[0.9991555213928223, 0.0008445248822681606]"
NC_004307,NC_004307.2,3000,6999,4000,0,"[3.3555526733398438, -3.718881368637085]","[0.9991542100906372, 0.0008457553340122104]"
NC_004307,NC_004307.2,3100,7099,4000,0,"[3.155240535736084, -3.5068416595458984]","[0.9987230896949768, 0.0012768490705639124]"
NC_004307,NC_004307.2,3200,7199,4000,0,"[3.080714702606201, -3.428304433822632]","[0.9985122084617615, 0.0014877241337671876]"
NC_004307,NC_004307.2,3300,7299,4000,0,"[3.2412190437316895, -3.596876382827759]","[0.998928964138031, 0.001070994883775711]"
NC_004307,NC_004307.2,3400,7399,4000,0,"[3.4129905700683594, -3.7737252712249756]","[0.999243974685669, 0.000755997549276799]"
NC_004307,NC_004307.2,3500,7499,4000,0,"[3.357278347015381, -3.7176194190979004]","[0.9991546869277954, 0.0008453638874925673]"
NC_004307,NC_004307.2,3600,7599,4000,0,"[3.1779747009277344, -3.528599262237549]","[0.9987786412239075, 0.001221352955326438]"
NC_004307,NC_004307.2,3700,7699,4000,0,"[3.3530595302581787, -3.7117133140563965]","[0.9991459846496582, 0.0008539593545719981]"
NC_004307,NC_004307.2,3800,7799,4000,0,"[3.419632911682129, -3.7795491218566895]","[0.9992533326148987, 0.0007466388051398098]"
NC_004307,NC_004307.2,3900,7899,4000,0,"[3.4270777702331543, -3.7883362770080566]","[0.9992653727531433, 0.0007346260827034712]"
NC_004307,NC_004307.2,4000,7999,4000,0,"[3.483060598373413, -3.8449392318725586]","[0.9993435740470886, 0.00065645482391119]"
NC_004307,NC_004307.2,4100,8099,4000,0,"[3.485341787338257, -3.8473806381225586]","[0.9993466734886169, 0.0006533639971166849]"
