name,sample_ID,start_position,end_position,length,label,logits,softmax_probs
NZ_JRKQ01000004,NZ_JRKQ01000004.1,0,3999,4000,0,"[3.486300468444824, -3.8430843353271484]","[0.9993444085121155, 0.0006555469590239227]"
NZ_JRKQ01000004,NZ_JRKQ01000004.1,100,4099,4000,0,"[3.476990222930908, -3.8339664936065674]","[0.9993322491645813, 0.0006677311612293124]"
NZ_JRKQ01000004,NZ_JRKQ01000004.1,200,4199,4000,0,"[3.4717202186584473, -3.8286612033843994]","[0.999325156211853, 0.0006748252781108022]"
NZ_JRKQ01000004,NZ_JRKQ01000004.1,300,4299,4000,0,"[3.464494228363037, -3.8221707344055176]","[0.9993158578872681, 0.0006841390277259052]"
NZ_JRKQ01000004,NZ_JRKQ01000004.1,400,4399,4000,0,"[3.464296340942383, -3.8217556476593018]","[0.9993155002593994, 0.0006845584721304476]"
NZ_JRKQ01000004,NZ_JRKQ01000004.1,500,4499,4000,0,"[3.4703986644744873, -3.828252077102661]","[0.9993240833282471, 0.0006759936222806573]"
NZ_JRKQ01000004,NZ_JRKQ01000004.1,600,4599,4000,0,"[3.4798576831817627, -3.8381199836730957]","[0.9993368983268738, 0.0006630624993704259]"
NZ_JRKQ01000004,NZ_JRKQ01000004.1,700,4699,4000,0,"[3.479057788848877, -3.8373589515686035]","[0.9993358254432678, 0.0006640977808274329]"
NZ_JRKQ01000004,NZ_JRKQ01000004.1,800,4799,4000,0,"[3.476076126098633, -3.8347842693328857]","[0.9993321299552917, 0.0006677954224869609]"
NZ_JRKQ01000004,NZ_JRKQ01000004.1,900,4899,4000,0,"[3.4703454971313477, -3.8287270069122314]","[0.9993243217468262, 0.0006757089286111295]"
NZ_JRKQ01000004,NZ_JRKQ01000004.1,1000,4999,4000,0,"[3.4793572425842285, -3.837599754333496]","[0.9993361830711365, 0.0006637393380515277]"
NZ_JRKQ01000004,NZ_JRKQ01000004.1,1100,5099,4000,0,"[3.476463556289673, -3.835240602493286]","[0.9993327260017395, 0.0006672327290289104]"
NZ_JRKQ01000004,NZ_JRKQ01000004.1,1200,5199,4000,0,"[3.4634456634521484, -3.8218204975128174]","[0.9993149042129517, 0.0006850961945019662]"
NZ_JRKQ01000004,NZ_JRKQ01000004.1,1300,5299,4000,0,"[3.418527603149414, -3.7770907878875732]","[0.9992507100105286, 0.0007493021548725665]"
NZ_JRKQ01000004,NZ_JRKQ01000004.1,1400,5399,4000,0,"[3.4321141242980957, -3.7915358543395996]","[0.9992714524269104, 0.0007286050240509212]"
NZ_JRKQ01000004,NZ_JRKQ01000004.1,1500,5499,4000,0,"[3.476616382598877, -3.8349976539611816]","[0.9993327260017395, 0.000667292857542634]"
NZ_JRKQ01000004,NZ_JRKQ01000004.1,1600,5599,4000,0,"[3.464128017425537, -3.8228325843811035]","[0.9993160963058472, 0.0006839370471425354]"
NZ_JRKQ01000004,NZ_JRKQ01000004.1,1700,5699,4000,0,"[3.4595913887023926, -3.8180787563323975]","[0.9993096590042114, 0.0006903163739480078]"
NZ_JRKQ01000004,NZ_JRKQ01000004.1,1800,5799,4000,0,"[3.4524383544921875, -3.810828447341919]","[0.9992996454238892, 0.000700324191711843]"
NZ_JRKQ01000004,NZ_JRKQ01000004.1,1900,5899,4000,0,"[3.4436964988708496, -3.8021240234375]","[0.9992874264717102, 0.0007126405835151672]"
NZ_JRKQ01000004,NZ_JRKQ01000004.1,2000,5999,4000,0,"[3.4571213722229004, -3.8154687881469727]","[0.9993062019348145, 0.0006938295555301011]"
NZ_JRKQ01000004,NZ_JRKQ01000004.1,2100,6099,4000,0,"[3.451399326324463, -3.810177803039551]","[0.9992984533309937, 0.0007015074952505529]"
NZ_JRKQ01000004,NZ_JRKQ01000004.1,2200,6199,4000,0,"[3.447910785675049, -3.8060150146484375]","[0.9992930889129639, 0.0007068918203003705]"
NZ_JRKQ01000004,NZ_JRKQ01000004.1,2300,6299,4000,0,"[3.4586315155029297, -3.8174023628234863]","[0.9993085861206055, 0.0006914459518156946]"
NZ_JRKQ01000004,NZ_JRKQ01000004.1,2400,6399,4000,0,"[3.4682862758636475, -3.8267459869384766]","[0.9993215799331665, 0.0006784422439523041]"
NZ_JRKQ01000004,NZ_JRKQ01000004.1,2500,6499,4000,0,"[3.465390205383301, -3.8242135047912598]","[0.9993178844451904, 0.0006821329006925225]"
NZ_JRKQ01000004,NZ_JRKQ01000004.1,2600,6599,4000,0,"[3.4639575481414795, -3.8230504989624023]","[0.9993160963058472, 0.000683904392644763]"
NZ_JRKQ01000004,NZ_JRKQ01000004.1,2700,6699,4000,0,"[3.459958076477051, -3.8189845085144043]","[0.9993106126785278, 0.00068943906808272]"
NZ_JRKQ01000004,NZ_JRKQ01000004.1,2800,6799,4000,0,"[3.4704196453094482, -3.8299477100372314]","[0.999325156211853, 0.0006748349405825138]"
NZ_JRKQ01000004,NZ_JRKQ01000004.1,2900,6899,4000,0,"[3.445342540740967, -3.803591251373291]","[0.9992895126342773, 0.0007104268297553062]"
NZ_JRKQ01000004,NZ_JRKQ01000004.1,3000,6999,4000,0,"[3.4604251384735107, -3.8190579414367676]","[0.9993109703063965, 0.0006890669465065002]"
NZ_JRKQ01000004,NZ_JRKQ01000004.1,3100,7099,4000,0,"[3.469144821166992, -3.8276963233947754]","[0.999322772026062, 0.0006772170891053975]"
NZ_JRKQ01000004,NZ_JRKQ01000004.1,3200,7199,4000,0,"[3.4564950466156006, -3.8155980110168457]","[0.9993058443069458, 0.0006941744941286743]"
NZ_JRKQ01000004,NZ_JRKQ01000004.1,3300,7299,4000,0,"[3.4479613304138184, -3.807069778442383]","[0.9992939233779907, 0.0007061114883981645]"
NZ_JRKQ01000004,NZ_JRKQ01000004.1,3400,7399,4000,0,"[3.451447010040283, -3.8108253479003906]","[0.9992989301681519, 0.0007010202971287072]"
NZ_JRKQ01000004,NZ_JRKQ01000004.1,3500,7499,4000,0,"[3.4659409523010254, -3.825646162033081]","[0.9993191957473755, 0.0006807823665440083]"
NZ_JRKQ01000004,NZ_JRKQ01000004.1,3600,7599,4000,0,"[3.472727060317993, -3.831044912338257]","[0.999327540397644, 0.0006725428975187242]"
NZ_JRKQ01000004,NZ_JRKQ01000004.1,3700,7699,4000,0,"[3.478877544403076, -3.837628126144409]","[0.9993359446525574, 0.0006640389328822494]"
NZ_JRKQ01000004,NZ_JRKQ01000004.1,3800,7799,4000,0,"[3.388498067855835, -3.744624376296997]","[0.9992024302482605, 0.0007975864573381841]"
NZ_JRKQ01000004,NZ_JRKQ01000004.1,3900,7899,4000,0,"[3.4107141494750977, -3.7675585746765137]","[0.9992376565933228, 0.0007624029531143606]"
