name,sample_ID,start_position,end_position,length,label,logits,softmax_probs
NC_003485,NC_003485.1,0,3999,4000,0,"[3.9825093746185303, -3.7977964878082275]","[0.9995823502540588, 0.0004177098162472248]"
NC_003485,NC_003485.1,100,4099,4000,0,"[3.9765889644622803, -3.792530059814453]","[0.9995775818824768, 0.0004224067961331457]"
NC_003485,NC_003485.1,200,4199,4000,0,"[3.959440231323242, -3.7766783237457275]","[0.9995633959770203, 0.000436572969192639]"
NC_003485,NC_003485.1,300,4299,4000,0,"[3.910212278366089, -3.7300164699554443]","[0.9995194673538208, 0.00048048747703433037]"
NC_003485,NC_003485.1,400,4399,4000,0,"[3.969198703765869, -3.7856404781341553]","[0.9995715022087097, 0.0004284795722924173]"
NC_003485,NC_003485.1,500,4499,4000,0,"[3.987760305404663, -3.8029277324676514]","[0.9995866417884827, 0.0004133972688578069]"
NC_003485,NC_003485.1,600,4599,4000,0,"[3.9958839416503906, -3.8106513023376465]","[0.9995930790901184, 0.00040690036257728934]"
NC_003485,NC_003485.1,700,4699,4000,0,"[4.014638900756836, -3.8282630443573]","[0.9996076226234436, 0.00039237417513504624]"
NC_003485,NC_003485.1,800,4799,4000,0,"[4.007373809814453, -3.821504592895508]","[0.9996021389961243, 0.00039791333256289363]"
NC_003485,NC_003485.1,900,4899,4000,0,"[3.9811737537384033, -3.7968506813049316]","[0.9995813965797424, 0.00041866337414830923]"
NC_003485,NC_003485.1,1000,4999,4000,0,"[3.995826482772827, -3.810366630554199]","[0.9995929598808289, 0.0004070394497830421]"
NC_003485,NC_003485.1,1100,5099,4000,0,"[4.007312297821045, -3.8210999965667725]","[0.9996019005775452, 0.00039809884037822485]"
NC_003485,NC_003485.1,1200,5199,4000,0,"[4.043982982635498, -3.855168104171753]","[0.999629020690918, 0.0003709208103828132]"
NC_003485,NC_003485.1,1300,5299,4000,0,"[4.04654598236084, -3.857612371444702]","[0.9996309280395508, 0.0003690687008202076]"
NC_003485,NC_003485.1,1400,5399,4000,0,"[4.031284809112549, -3.843493700027466]","[0.9996199607849121, 0.00038006858085282147]"
NC_003485,NC_003485.1,1500,5499,4000,0,"[4.024171829223633, -3.836759328842163]","[0.9996145963668823, 0.00038536606007255614]"
NC_003485,NC_003485.1,1600,5599,4000,0,"[4.026741981506348, -3.8391945362091064]","[0.9996165037155151, 0.0003834428789559752]"
NC_003485,NC_003485.1,1700,5699,4000,0,"[4.019545555114746, -3.8325603008270264]","[0.9996111989021301, 0.0003887807542923838]"
NC_003485,NC_003485.1,1800,5799,4000,0,"[4.026572227478027, -3.8392693996429443]","[0.9996165037155151, 0.0003834791132248938]"
NC_003485,NC_003485.1,1900,5899,4000,0,"[4.039376258850098, -3.851066827774048]","[0.9996258020401001, 0.00037416370469145477]"
NC_003485,NC_003485.1,2000,5999,4000,0,"[4.040634632110596, -3.8523895740509033]","[0.9996267557144165, 0.00037319937837310135]"
NC_003485,NC_003485.1,2100,6099,4000,0,"[4.042421340942383, -3.8540608882904053]","[0.9996280670166016, 0.0003719115338753909]"
NC_003485,NC_003485.1,2200,6199,4000,0,"[4.019966125488281, -3.833522081375122]","[0.9996117949485779, 0.0003882441087625921]"
NC_003485,NC_003485.1,2300,6299,4000,0,"[4.0083417892456055, -3.8227272033691406]","[0.9996029734611511, 0.0003970429243054241]"
NC_003485,NC_003485.1,2400,6399,4000,0,"[4.020862102508545, -3.8345727920532227]","[0.9996125102043152, 0.0003874892427120358]"
NC_003485,NC_003485.1,2500,6499,4000,0,"[3.925579786300659, -3.74493145942688]","[0.9995338916778564, 0.00046616196050308645]"
