name,sample_ID,start_position,end_position,length,label,logits,softmax_probs
NC_001263,NC_001263.1,0,3999,4000,0,"[4.040788650512695, -3.8523342609405518]","[0.999626874923706, 0.0003731627657543868]"
NC_001263,NC_001263.1,100,4099,4000,0,"[3.8261935710906982, -3.6505932807922363]","[0.9994341731071472, 0.0005657532019540668]"
NC_001263,NC_001263.1,200,4199,4000,0,"[4.016816139221191, -3.8307301998138428]","[0.9996094107627869, 0.00039055675733834505]"
NC_001263,NC_001263.1,300,4299,4000,0,"[3.809788942337036, -3.6350982189178467]","[0.9994159936904907, 0.0005840806988999248]"
NC_001263,NC_001263.1,400,4399,4000,0,"[3.625704765319824, -3.4612913131713867]","[0.9991648197174072, 0.0008352064760401845]"
NC_001263,NC_001263.1,500,4499,4000,0,"[3.7772634029388428, -3.6039021015167236]","[0.9993775486946106, 0.0006224867538549006]"
NC_001263,NC_001263.1,600,4599,4000,0,"[4.046344757080078, -3.8569233417510986]","[0.9996305704116821, 0.00036939745768904686]"
NC_001263,NC_001263.1,700,4699,4000,0,"[4.03986930847168, -3.851217269897461]","[0.9996260404586792, 0.00037392304511740804]"
NC_001263,NC_001263.1,800,4799,4000,0,"[4.056884765625, -3.866847515106201]","[0.9996380805969238, 0.0003619175113271922]"
NC_001263,NC_001263.1,900,4899,4000,0,"[4.0606279373168945, -3.8700850009918213]","[0.9996405839920044, 0.00035940087400376797]"
NC_001263,NC_001263.1,1000,4999,4000,0,"[4.052334785461426, -3.862597703933716]","[0.999634861946106, 0.0003651152946986258]"
NC_001263,NC_001263.1,1100,5099,4000,0,"[4.061183929443359, -3.870558977127075]","[0.999640941619873, 0.00035903099342249334]"
NC_001263,NC_001263.1,1200,5199,4000,0,"[4.060312747955322, -3.869715690612793]","[0.9996403455734253, 0.00035964680137112737]"
NC_001263,NC_001263.1,1300,5299,4000,0,"[4.054788589477539, -3.864743947982788]","[0.9996365308761597, 0.00036343999090604484]"
NC_001263,NC_001263.1,1400,5399,4000,0,"[4.061203479766846, -3.870574951171875]","[0.999640941619873, 0.0003590181586332619]"
NC_001263,NC_001263.1,1500,5499,4000,0,"[4.057343482971191, -3.867138385772705]","[0.9996383190155029, 0.0003616464091464877]"
NC_001263,NC_001263.1,1600,5599,4000,0,"[4.0660529136657715, -3.874868869781494]","[0.9996442794799805, 0.00035575166111811996]"
NC_001263,NC_001263.1,1700,5699,4000,0,"[4.067483425140381, -3.876199960708618]","[0.9996452331542969, 0.00035477086203172803]"
NC_001263,NC_001263.1,1800,5799,4000,0,"[4.070250511169434, -3.8786027431488037]","[0.9996470212936401, 0.0003529420937411487]"
NC_001263,NC_001263.1,1900,5899,4000,0,"[4.070068359375, -3.878626585006714]","[0.9996470212936401, 0.00035299797309562564]"
NC_001263,NC_001263.1,2000,5999,4000,0,"[4.065807342529297, -3.8747756481170654]","[0.9996441602706909, 0.0003558720927685499]"
NC_001263,NC_001263.1,2100,6099,4000,0,"[4.06393575668335, -3.873086929321289]","[0.9996428489685059, 0.0003571410197764635]"
NC_001263,NC_001263.1,2200,6199,4000,0,"[4.049966335296631, -3.8609583377838135]","[0.9996334314346313, 0.00036658081808127463]"
NC_001263,NC_001263.1,2300,6299,4000,0,"[4.035859107971191, -3.848092794418335]","[0.9996234178543091, 0.000376599287847057]"
NC_001263,NC_001263.1,2400,6399,4000,0,"[4.0428619384765625, -3.854475259780884]","[0.9996284246444702, 0.0003715940401889384]"
NC_001263,NC_001263.1,2500,6499,4000,0,"[4.021828651428223, -3.834827423095703]","[0.9996129870414734, 0.0003870165382977575]"
NC_001263,NC_001263.1,2600,6599,4000,0,"[4.055774688720703, -3.8658030033111572]","[0.999637246131897, 0.0003626979305408895]"
NC_001263,NC_001263.1,2700,6699,4000,0,"[4.061115264892578, -3.87054181098938]","[0.999640941619873, 0.0003590618434827775]"
NC_001263,NC_001263.1,2800,6799,4000,0,"[4.062272548675537, -3.871548891067505]","[0.9996416568756104, 0.00035828561522066593]"
NC_001263,NC_001263.1,2900,6899,4000,0,"[4.060608386993408, -3.8700549602508545]","[0.9996405839920044, 0.0003594186855480075]"
