name,sample_ID,start_position,end_position,length,label,logits,softmax_probs
MEES01000006,MEES01000006.1,0,3999,4000,0,"[3.3796417713165283, -3.229275703430176]","[0.9986535310745239, 0.0013464759103953838]"
MEES01000006,MEES01000006.1,100,4099,4000,0,"[3.1230456829071045, -2.9881622791290283]","[0.9977869987487793, 0.0022129621356725693]"
MEES01000006,MEES01000006.1,200,4199,4000,0,"[3.441704273223877, -3.287663221359253]","[0.9988061189651489, 0.0011938620591536164]"
MEES01000006,MEES01000006.1,300,4299,4000,0,"[3.566023826599121, -3.404517889022827]","[0.9990617632865906, 0.0009382626740261912]"
MEES01000006,MEES01000006.1,400,4399,4000,0,"[3.4056975841522217, -3.253469705581665]","[0.9987194538116455, 0.0012805716833099723]"
MEES01000006,MEES01000006.1,500,4499,4000,0,"[3.128314733505249, -2.992614507675171]","[0.9978083968162537, 0.0021916001569479704]"
MEES01000006,MEES01000006.1,600,4599,4000,0,"[3.589528799057007, -3.426569700241089]","[0.9991034865379333, 0.000896515091881156]"
MEES01000006,MEES01000006.1,700,4699,4000,0,"[3.5212066173553467, -3.36218523979187]","[0.998976469039917, 0.0010236138477921486]"
MEES01000006,MEES01000006.1,800,4799,4000,0,"[3.1169302463531494, -2.9818522930145264]","[0.9977594614028931, 0.002240568632259965]"
MEES01000006,MEES01000006.1,900,4899,4000,0,"[2.9356696605682373, -2.811490535736084]","[0.9968183040618896, 0.003181677544489503]"
MEES01000006,MEES01000006.1,1000,4999,4000,0,"[2.947216749191284, -2.8223018646240234]","[0.9968884587287903, 0.003111547091975808]"
MEES01000006,MEES01000006.1,1100,5099,4000,0,"[3.1764042377471924, -3.0375514030456543]","[0.9980027079582214, 0.0019973076414316893]"
MEES01000006,MEES01000006.1,1200,5199,4000,0,"[2.95298433303833, -2.8275845050811768]","[0.9969225525856018, 0.0030774581246078014]"
MEES01000006,MEES01000006.1,1300,5299,4000,0,"[3.300710916519165, -3.15444278717041]","[0.998430073261261, 0.0015699294162914157]"
MEES01000006,MEES01000006.1,1400,5399,4000,0,"[3.1541945934295654, -3.016754388809204]","[0.9979150891304016, 0.002084896666929126]"
MEES01000006,MEES01000006.1,1500,5499,4000,0,"[2.9362807273864746, -2.8120415210723877]","[0.9968219995498657, 0.003177992533892393]"
MEES01000006,MEES01000006.1,1600,5599,4000,0,"[3.1408603191375732, -3.004318952560425]","[0.997860848903656, 0.002139205811545253]"
MEES01000006,MEES01000006.1,1700,5699,4000,0,"[2.923410177230835, -2.8000214099884033]","[0.9967421889305115, 0.003257827600464225]"
MEES01000006,MEES01000006.1,1800,5799,4000,0,"[3.833028554916382, -3.6569206714630127]","[0.9994416832923889, 0.0005583593738265336]"
MEES01000006,MEES01000006.1,1900,5899,4000,0,"[3.810413122177124, -3.635236978530884]","[0.9994163513183594, 0.0005836354685015976]"
MEES01000006,MEES01000006.1,2000,5999,4000,0,"[3.337759017944336, -3.1895647048950195]","[0.9985392093658447, 0.001460778759792447]"
MEES01000006,MEES01000006.1,2100,6099,4000,0,"[3.4242360591888428, -3.2709052562713623]","[0.9987646341323853, 0.0012353790225461125]"
MEES01000006,MEES01000006.1,2200,6199,4000,0,"[3.7458760738372803, -3.574476957321167]","[0.9993384480476379, 0.0006614906014874578]"
MEES01000006,MEES01000006.1,2300,6299,4000,0,"[3.6154003143310547, -3.451298713684082]","[0.9991476535797119, 0.0008523172582499683]"
MEES01000006,MEES01000006.1,2400,6399,4000,0,"[3.8525052070617676, -3.674758195877075]","[0.9994620680809021, 0.0005379194626584649]"
MEES01000006,MEES01000006.1,2500,6499,4000,0,"[3.335787057876587, -3.187992811203003]","[0.998534083366394, 0.0014659571461379528]"
MEES01000006,MEES01000006.1,2600,6599,4000,0,"[2.973003625869751, -2.8467695713043213]","[0.9970404505729675, 0.0029594935476779938]"
MEES01000006,MEES01000006.1,2700,6699,4000,0,"[3.119379758834839, -2.984135389328003]","[0.9977699518203735, 0.0022300132550299168]"
MEES01000006,MEES01000006.1,2800,6799,4000,0,"[3.1729519367218018, -3.0345373153686523]","[0.9979897737503052, 0.002010239753872156]"
MEES01000006,MEES01000006.1,2900,6899,4000,0,"[3.118832588195801, -2.983637571334839]","[0.9977676868438721, 0.0022323394659906626]"
MEES01000006,MEES01000006.1,3000,6999,4000,0,"[3.4031307697296143, -3.2513267993927]","[0.9987133741378784, 0.0012866092147305608]"
MEES01000006,MEES01000006.1,3100,7099,4000,0,"[3.0471601486206055, -2.9166297912597656]","[0.9974364638328552, 0.002563564106822014]"
MEES01000006,MEES01000006.1,3200,7199,4000,0,"[2.9192965030670166, -2.7964141368865967]","[0.9967170357704163, 0.0032829956617206335]"
MEES01000006,MEES01000006.1,3300,7299,4000,0,"[3.1207966804504395, -2.9854838848114014]","[0.9977760910987854, 0.002223869087174535]"
MEES01000006,MEES01000006.1,3400,7399,4000,0,"[3.3075907230377197, -3.161724328994751]","[0.9984520673751831, 0.0015478874556720257]"
MEES01000006,MEES01000006.1,3500,7499,4000,0,"[2.7213821411132812, -2.6109731197357178]","[0.9951906204223633, 0.00480943126603961]"
MEES01000006,MEES01000006.1,3600,7599,4000,0,"[2.9635913372039795, -2.838355779647827]","[0.9969874024391174, 0.0030125624034553766]"
MEES01000006,MEES01000006.1,3700,7699,4000,0,"[2.808893918991089, -2.6930534839630127]","[0.995937705039978, 0.004062251653522253]"
MEES01000006,MEES01000006.1,3800,7799,4000,0,"[3.842195749282837, -3.6653387546539307]","[0.9994513392448425, 0.000548631651327014]"
MEES01000006,MEES01000006.1,3900,7899,4000,0,"[3.848628282546997, -3.6712636947631836]","[0.9994581341743469, 0.0005418974906206131]"
MEES01000006,MEES01000006.1,4000,7999,4000,0,"[3.319521188735962, -3.1723411083221436]","[0.9984865188598633, 0.0015134296845644712]"
MEES01000006,MEES01000006.1,4100,8099,4000,0,"[3.8297688961029053, -3.654068946838379]","[0.9994382262229919, 0.0005617801216430962]"
MEES01000006,MEES01000006.1,4200,8199,4000,0,"[3.888561964035034, -3.7094571590423584]","[0.9994988441467285, 0.000501192465890199]"
MEES01000006,MEES01000006.1,4300,8299,4000,0,"[3.8592708110809326, -3.6820313930511475]","[0.9994695782661438, 0.0005304245860315859]"
MEES01000006,MEES01000006.1,4400,8399,4000,0,"[3.474921941757202, -3.318941354751587]","[0.9988805651664734, 0.0011193766258656979]"
MEES01000006,MEES01000006.1,4500,8499,4000,0,"[3.5766489505767822, -3.4151082038879395]","[0.9990813732147217, 0.0009185847011394799]"
MEES01000006,MEES01000006.1,4600,8599,4000,0,"[3.850184679031372, -3.6737687587738037]","[0.9994602799415588, 0.0005397020722739398]"
MEES01000006,MEES01000006.1,4700,8699,4000,0,"[3.927567481994629, -3.7468018531799316]","[0.9995356798171997, 0.00046436773845925927]"
MEES01000006,MEES01000006.1,4800,8799,4000,0,"[3.919070243835449, -3.7386133670806885]","[0.9995278120040894, 0.0004721774603240192]"
MEES01000006,MEES01000006.1,4900,8899,4000,0,"[3.86289119720459, -3.6855344772338867]","[0.9994733929634094, 0.0005266615771688521]"
MEES01000006,MEES01000006.1,5000,8999,4000,0,"[3.8162806034088135, -3.6414921283721924]","[0.9994233846664429, 0.0005766070680692792]"
MEES01000006,MEES01000006.1,5100,9099,4000,0,"[3.8103346824645996, -3.6357533931732178]","[0.9994165897369385, 0.0005833801697008312]"
MEES01000006,MEES01000006.1,5200,9199,4000,0,"[3.7536699771881104, -3.5822014808654785]","[0.9993487000465393, 0.0006513110711239278]"
MEES01000006,MEES01000006.1,5300,9299,4000,0,"[3.896794557571411, -3.717165231704712]","[0.9995067119598389, 0.0004932703450322151]"
MEES01000006,MEES01000006.1,5400,9399,4000,0,"[3.6344974040985107, -3.469787836074829]","[0.9991790652275085, 0.0008209022344090044]"
MEES01000006,MEES01000006.1,5500,9499,4000,0,"[3.649099588394165, -3.4835565090179443]","[0.9992020726203918, 0.0007979582296684384]"
MEES01000006,MEES01000006.1,5600,9599,4000,0,"[3.930478811264038, -3.74896502494812]","[0.9995380640029907, 0.0004620183608494699]"
MEES01000006,MEES01000006.1,5700,9699,4000,0,"[3.9766266345977783, -3.792083978652954]","[0.9995774626731873, 0.0004225793818477541]"
MEES01000006,MEES01000006.1,5800,9799,4000,0,"[3.9366228580474854, -3.754568338394165]","[0.9995433688163757, 0.0004566250427160412]"
MEES01000006,MEES01000006.1,5900,9899,4000,0,"[3.748126268386841, -3.576838970184326]","[0.9993415474891663, 0.000658448610920459]"
MEES01000006,MEES01000006.1,6000,9999,4000,0,"[3.6994454860687256, -3.530970335006714]","[0.999276340007782, 0.0007236955570988357]"
MEES01000006,MEES01000006.1,6100,10099,4000,0,"[3.80411696434021, -3.629812479019165]","[0.9994094371795654, 0.0005905122379772365]"
MEES01000006,MEES01000006.1,6200,10199,4000,0,"[3.826978921890259, -3.651301145553589]","[0.9994351267814636, 0.000564909481909126]"
MEES01000006,MEES01000006.1,6300,10299,4000,0,"[3.806145429611206, -3.6318206787109375]","[0.9994118213653564, 0.0005881346296519041]"
MEES01000006,MEES01000006.1,6400,10399,4000,0,"[3.7515993118286133, -3.5803110599517822]","[0.9993460774421692, 0.000653894676361233]"
MEES01000006,MEES01000006.1,6500,10499,4000,0,"[3.9091544151306152, -3.728807210922241]","[0.9995183944702148, 0.00048157761921174824]"
MEES01000006,MEES01000006.1,6600,10599,4000,0,"[3.9273643493652344, -3.7457635402679443]","[0.999535083770752, 0.0004649441980291158]"
MEES01000006,MEES01000006.1,6700,10699,4000,0,"[3.9265317916870117, -3.745149850845337]","[0.9995343685150146, 0.0004656169912777841]"
MEES01000006,MEES01000006.1,6800,10799,4000,0,"[3.9525041580200195, -3.76953387260437]","[0.9995571970939636, 0.00044276067637838423]"
MEES01000006,MEES01000006.1,6900,10899,4000,0,"[3.8187742233276367, -3.643522262573242]","[0.999426007270813, 0.0005740060005337]"
MEES01000006,MEES01000006.1,7000,10999,4000,0,"[3.6949713230133057, -3.526563882827759]","[0.9992699027061462, 0.0007301463629119098]"
MEES01000006,MEES01000006.1,7100,11099,4000,0,"[3.2272093296051025, -3.0862557888031006]","[0.9981915354728699, 0.00180846790317446]"
MEES01000006,MEES01000006.1,7200,11199,4000,0,"[2.9691436290740967, -2.8436262607574463]","[0.9970197081565857, 0.002980230376124382]"
MEES01000006,MEES01000006.1,7300,11299,4000,0,"[3.2134954929351807, -3.073244333267212]","[0.9981426000595093, 0.0018573603592813015]"
MEES01000006,MEES01000006.1,7400,11399,4000,0,"[3.5025579929351807, -3.3450210094451904]","[0.9989390969276428, 0.0010608970187604427]"
MEES01000006,MEES01000006.1,7500,11499,4000,0,"[3.2583844661712646, -3.114781141281128]","[0.9982962012290955, 0.001703839865513146]"
MEES01000006,MEES01000006.1,7600,11599,4000,0,"[3.466270685195923, -3.31067156791687]","[0.99886155128479, 0.0011384570971131325]"
MEES01000006,MEES01000006.1,7700,11699,4000,0,"[3.4250807762145996, -3.271803379058838]","[0.9987667798995972, 0.0012332305777817965]"
MEES01000006,MEES01000006.1,7800,11799,4000,0,"[3.2798473834991455, -3.134955883026123]","[0.998365581035614, 0.0016344657633453608]"
