name,sample_ID,start_position,end_position,length,label,logits,softmax_probs
AE014291,AE014291.4,0,3999,4000,0,"[3.8459084033966064, -3.6689646244049072]","[0.9994553923606873, 0.0005446224822662771]"
AE014291,AE014291.4,100,4099,4000,0,"[3.940413236618042, -3.7582459449768066]","[0.9995467066764832, 0.00045322932419367135]"
AE014291,AE014291.4,200,4199,4000,0,"[3.9608421325683594, -3.777554750442505]","[0.9995643496513367, 0.00043557985918596387]"
AE014291,AE014291.4,300,4299,4000,0,"[3.9092164039611816, -3.728975534439087]","[0.9995185136795044, 0.00048146655899472535]"
AE014291,AE014291.4,400,4399,4000,0,"[3.977116346359253, -3.793330430984497]","[0.9995781779289246, 0.0004218466638121754]"
AE014291,AE014291.4,500,4499,4000,0,"[3.696762800216675, -3.528703212738037]","[0.9992727637290955, 0.0007272841758094728]"
AE014291,AE014291.4,600,4599,4000,0,"[3.807039976119995, -3.633225679397583]","[0.999413251876831, 0.0005867847357876599]"
AE014291,AE014291.4,700,4699,4000,0,"[3.9353525638580322, -3.754279851913452]","[0.9995427131652832, 0.00045733709703199565]"
AE014291,AE014291.4,800,4799,4000,0,"[3.94407320022583, -3.7622673511505127]","[0.9995501637458801, 0.0004497625632211566]"
AE014291,AE014291.4,900,4899,4000,0,"[3.943297863006592, -3.7615909576416016]","[0.9995495676994324, 0.00045041582779958844]"
AE014291,AE014291.4,1000,4999,4000,0,"[3.9131388664245605, -3.733227014541626]","[0.9995224475860596, 0.0004775489796884358]"
AE014291,AE014291.4,1100,5099,4000,0,"[3.906592607498169, -3.727189302444458]","[0.9995163679122925, 0.00048359361244365573]"
AE014291,AE014291.4,1200,5199,4000,0,"[3.8845667839050293, -3.7063188552856445]","[0.9994951486587524, 0.0005047786398790777]"
AE014291,AE014291.4,1300,5299,4000,0,"[3.8528945446014404, -3.676269769668579]","[0.9994631409645081, 0.0005368985584937036]"
AE014291,AE014291.4,1400,5399,4000,0,"[3.917539358139038, -3.7370717525482178]","[0.9995263814926147, 0.0004736296832561493]"
AE014291,AE014291.4,1500,5499,4000,0,"[3.8396239280700684, -3.663444757461548]","[0.9994489550590515, 0.0005510857445187867]"
AE014291,AE014291.4,1600,5599,4000,0,"[3.9675278663635254, -3.7844326496124268]","[0.9995703101158142, 0.00042971406946890056]"
AE014291,AE014291.4,1700,5699,4000,0,"[3.933840274810791, -3.7529444694519043]","[0.9995414018630981, 0.00045864071580581367]"
AE014291,AE014291.4,1800,5799,4000,0,"[3.9765806198120117, -3.7929599285125732]","[0.9995778203010559, 0.0004222288844175637]"
AE014291,AE014291.4,1900,5899,4000,0,"[3.9782960414886475, -3.794449806213379]","[0.999579131603241, 0.0004208782047498971]"
AE014291,AE014291.4,2000,5999,4000,0,"[4.0073442459106445, -3.821505308151245]","[0.9996021389961243, 0.0003979247121606022]"
AE014291,AE014291.4,2100,6099,4000,0,"[4.0015549659729, -3.815778970718384]","[0.9995974898338318, 0.0004025316738989204]"
AE014291,AE014291.4,2200,6199,4000,0,"[3.9450392723083496, -3.7624168395996094]","[0.9995507597923279, 0.000449261482572183]"
AE014291,AE014291.4,2300,6299,4000,0,"[3.9196503162384033, -3.7384049892425537]","[0.9995280504226685, 0.0004720019642263651]"
AE014291,AE014291.4,2400,6399,4000,0,"[3.8359501361846924, -3.659545421600342]","[0.9994446635246277, 0.0005552726215682924]"
AE014291,AE014291.4,2500,6499,4000,0,"[3.659104824066162, -3.4927427768707275]","[0.99921715259552, 0.0007828018278814852]"
AE014291,AE014291.4,2600,6599,4000,0,"[3.534754514694214, -3.3754465579986572]","[0.9990034699440002, 0.0009965631179511547]"
AE014291,AE014291.4,2700,6699,4000,0,"[3.388272523880005, -3.2374331951141357]","[0.9986758828163147, 0.0013240888947620988]"
AE014291,AE014291.4,2800,6799,4000,0,"[3.0502912998199463, -2.919236898422241]","[0.9974510073661804, 0.002548932796344161]"
AE014291,AE014291.4,2900,6899,4000,0,"[3.347108840942383, -3.1986119747161865]","[0.9985658526420593, 0.001434188336133957]"
AE014291,AE014291.4,3000,6999,4000,0,"[3.6080331802368164, -3.444490671157837]","[0.9991355538368225, 0.0008644748013466597]"
AE014291,AE014291.4,3100,7099,4000,0,"[3.4487361907958984, -3.2941792011260986]","[0.9988221526145935, 0.0011778156040236354]"
AE014291,AE014291.4,3200,7199,4000,0,"[3.3501079082489014, -3.2012665271759033]","[0.998573899269104, 0.0014261145843192935]"
AE014291,AE014291.4,3300,7299,4000,0,"[3.131263017654419, -2.995396852493286]","[0.9978208541870117, 0.002179104136303067]"
AE014291,AE014291.4,3400,7399,4000,0,"[3.129061460494995, -2.9933135509490967]","[0.9978116154670715, 0.0021884413436055183]"
AE014291,AE014291.4,3500,7499,4000,0,"[3.3532333374023438, -3.2043378353118896]","[0.9985827207565308, 0.0014173169620335102]"
AE014291,AE014291.4,3600,7599,4000,0,"[3.474575996398926, -3.318901538848877]","[0.9988802075386047, 0.0011198081774637103]"
AE014291,AE014291.4,3700,7699,4000,0,"[3.597839593887329, -3.435009241104126]","[0.9991183876991272, 0.0008816363988444209]"
